Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-2025-277-16,ocds-dgv273-seacev3-2025-277-16-2025-05-31T10:09:37.660194-05:00,1106457-20606132639,227444.59,PEN,Soles,2025-04-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-1053-44,ocds-dgv273-seacev3-2025-1053-44-2025-05-31T10:09:37.605994-05:00,1108894-10102469459,97296.38,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-374-64,ocds-dgv273-seacev3-2025-374-64-2025-05-31T10:09:37.547816-05:00,1110414-1679596,176604.27,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-10247-340,ocds-dgv273-seacev3-2025-10247-340-2025-05-31T10:09:37.526841-05:00,1110125-20409401547,71000.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-10248-44,ocds-dgv273-seacev3-2025-10248-44-2025-05-31T10:09:37.156062-05:00,1106308-20421239275,78500.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-10249-231,ocds-dgv273-seacev3-2025-10249-231-2025-05-31T10:09:36.655898-05:00,1107967-20600100557,252513.5,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1162-8,ocds-dgv273-seacev3-2025-1162-8-2025-05-31T10:09:36.577901-05:00,1104639-20601837928,125557.0,PEN,Soles,2025-05-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-278-65,ocds-dgv273-seacev3-2025-278-65-2025-05-31T10:09:36.538794-05:00,1111704-1675515,64000.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-1108796,ocds-dgv273-seacev3-1108796-2025-05-31T10:09:36.490996-05:00,1108796-20606643161,69140.05,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-1109683,ocds-dgv273-seacev3-1109683-2025-05-31T10:09:36.265590-05:00,1109683-1673361,141613.72,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-200428-2,ocds-dgv273-seacev3-2025-200428-2-2025-05-31T10:09:36.233019-05:00,1114337-20514606774,180500.0,PEN,Soles,2025-05-06T11:59:41-05:00
ocds-dgv273-seacev3-1109248,ocds-dgv273-seacev3-1109248-2025-05-31T10:09:36.172736-05:00,1109248-20117330347,187128.52,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-293-14,ocds-dgv273-seacev3-2025-293-14-2025-05-31T10:09:36.058297-05:00,1112050-20611992140,62100.0,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-2005-18,ocds-dgv273-seacev3-2025-2005-18-2025-05-31T10:09:35.813012-05:00,1110019-20100210909,419436.04,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-1108485,ocds-dgv273-seacev3-1108485-2025-05-31T10:09:35.767152-05:00,1108485-20604481806,181897.27,PEN,Soles,2025-04-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-10426-21,ocds-dgv273-seacev3-2025-10426-21-2025-05-31T10:09:35.375454-05:00,1111655-20421367605,278500.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-1049-6,ocds-dgv273-seacev3-2025-1049-6-2025-05-31T10:09:35.188337-05:00,1086016-1670810,351000.02,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-200535-2,ocds-dgv273-seacev3-2025-200535-2-2025-05-31T10:09:35.049160-05:00,1109357-20608422499,74950.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1542-8,ocds-dgv273-seacev3-2025-1542-8-2025-05-31T10:09:34.961902-05:00,1113586-20558719819,86499.34,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-723-4,ocds-dgv273-seacev3-2025-723-4-2025-05-31T10:09:34.750195-05:00,1104208-1666102,120000.0,PEN,Soles,2025-04-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-2430-91,ocds-dgv273-seacev3-2025-2430-91-2025-05-31T10:09:34.625365-05:00,1105318-20609833344,80000.0,PEN,Soles,2025-04-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-37-312,ocds-dgv273-seacev3-2025-37-312-2025-05-31T10:09:34.445104-05:00,1112948-20601771480,91500.0,PEN,Soles,2025-05-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1368,ocds-dgv273-seacev3-2025-2543-1368-2025-05-31T10:09:34.268349-05:00,1113946-1678163,482304.32,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-200288-15,ocds-dgv273-seacev3-2025-200288-15-2025-05-31T10:09:34.078571-05:00,1114230-20381450377,162000.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-200288-15,ocds-dgv273-seacev3-2025-200288-15-2025-05-31T10:09:34.078571-05:00,1114230-20537758377,130980.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-747-39,ocds-dgv273-seacev3-2025-747-39-2025-05-31T10:09:34.039423-05:00,1103242-1668591,249149.7,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-1685-2,ocds-dgv273-seacev3-2025-1685-2-2025-05-31T10:09:33.860649-05:00,1105204-20405568773,142935.0,PEN,Soles,2025-04-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-735-7,ocds-dgv273-seacev3-2025-735-7-2025-05-31T10:09:33.742107-05:00,1113662-20495635822,165868.61,PEN,Soles,2025-05-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1499,ocds-dgv273-seacev3-2025-2543-1499-2025-05-31T10:09:33.712444-05:00,1110079-20603240635,1895850.0,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-10247-339,ocds-dgv273-seacev3-2025-10247-339-2025-05-31T10:09:32.319527-05:00,1110119-20601960924,109250.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-10247-8,ocds-dgv273-seacev3-2025-10247-8-2025-05-31T10:09:31.186964-05:00,1109452-20610157280,185000.0,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-10574-4,ocds-dgv273-seacev3-2025-10574-4-2025-05-31T10:09:30.792545-05:00,1113797-20602090532,152225.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-634-3,ocds-dgv273-seacev3-2025-634-3-2025-05-30T10:15:40.841190-05:00,1114219-10270755262,144878.35,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1469-4,ocds-dgv273-seacev3-2025-1469-4-2025-05-30T10:15:40.747077-05:00,1113839-20605388478,338979.55,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1607-20,ocds-dgv273-seacev3-2025-1607-20-2025-05-30T10:15:39.767393-05:00,1110729-1675795,250000.0,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-2350-1,ocds-dgv273-seacev3-2025-2350-1-2025-05-30T10:15:39.263308-05:00,1108089-1674880,231979.54,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-987-3,ocds-dgv273-seacev3-2025-987-3-2025-05-30T10:15:39.240473-05:00,1113111-1677371,176259.66,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-200068-4,ocds-dgv273-seacev3-2025-200068-4-2025-05-30T10:15:39.009609-05:00,1104438-20529999527,114486.2,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-1220-2,ocds-dgv273-seacev3-2025-1220-2-2025-05-30T10:15:38.986784-05:00,1110497-1673456,273050.83,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-705-8,ocds-dgv273-seacev3-2025-705-8-2025-05-30T10:15:38.109704-05:00,1112931-20603819820,255866.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1053-34,ocds-dgv273-seacev3-2025-1053-34-2025-05-30T10:15:37.931007-05:00,1110628-1675341,740240.09,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-1409-3,ocds-dgv273-seacev3-2025-1409-3-2025-05-30T10:15:37.433731-05:00,1107421-20568024878,74640.0,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-213,ocds-dgv273-seacev3-2025-35-213-2025-05-30T10:15:37.386027-05:00,1112716-20544585097,103215.0,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-1111126,ocds-dgv273-seacev3-1111126-2025-05-30T10:15:37.371695-05:00,1111126-20610794697,79750.0,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-1897-55,ocds-dgv273-seacev3-2025-1897-55-2025-05-30T10:15:37.098982-05:00,1110906-20604334803,58000.0,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-10248-148,ocds-dgv273-seacev3-2025-10248-148-2025-05-30T10:15:36.996154-05:00,1104642-20501294978,111900.0,PEN,Soles,2025-04-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-755-81,ocds-dgv273-seacev3-2025-755-81-2025-05-30T10:15:36.617516-05:00,1107519-20527786461,507600.0,PEN,Soles,2025-05-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-10249-184,ocds-dgv273-seacev3-2025-10249-184-2025-05-30T10:15:36.365662-05:00,1108279-20603251882,58000.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1841-17,ocds-dgv273-seacev3-2025-1841-17-2025-05-30T10:15:35.834801-05:00,1105899-1668850,1397089.52,PEN,Soles,2025-05-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-10574-5,ocds-dgv273-seacev3-2025-10574-5-2025-05-30T10:15:35.382589-05:00,1112450-20501887286,52962.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-1607-19,ocds-dgv273-seacev3-2025-1607-19-2025-05-30T10:15:35.336983-05:00,1104774-1667515,198200.0,PEN,Soles,2025-04-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-1956-6,ocds-dgv273-seacev3-2025-1956-6-2025-05-30T10:15:35.106186-05:00,1104763-20100154308,55165.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1003000655-1,ocds-dgv273-seacev3-2025-1003000655-1-2025-05-30T10:15:34.999704-05:00,1110188-20603757794,261170.0,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1613-4,ocds-dgv273-seacev3-2025-1613-4-2025-05-30T10:15:34.465864-05:00,1111558-1675905,197706.62,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-200288-13,ocds-dgv273-seacev3-2025-200288-13-2025-05-30T10:15:34.183692-05:00,1112575-20338570041,83220.0,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-1607-21,ocds-dgv273-seacev3-2025-1607-21-2025-05-30T10:15:34.155170-05:00,1110693-20602239986,86000.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1263-8,ocds-dgv273-seacev3-2025-1263-8-2025-05-30T10:15:33.885357-05:00,1107952-20607695998,290529.15,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1956-9,ocds-dgv273-seacev3-2025-1956-9-2025-05-30T10:15:33.474897-05:00,1104898-20101322158,186693.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-1115919,ocds-dgv273-seacev3-1115919-2025-05-30T10:15:33.415347-05:00,1115919-20554712828,340000.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1111068,ocds-dgv273-seacev3-1111068-2025-05-30T10:15:26.334045-05:00,1111068-10178527091,108000.0,PEN,Soles,2025-04-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-979-3,ocds-dgv273-seacev3-2025-979-3-2025-05-30T10:15:26.081608-05:00,1110368-20600947606,120841.93,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-1113355,ocds-dgv273-seacev3-1113355-2025-05-30T10:15:25.713795-05:00,1113355-10407199231,64400.0,PEN,Soles,2025-05-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-1760-4,ocds-dgv273-seacev3-2025-1760-4-2025-05-30T10:15:25.625376-05:00,1104573-1666400,347000.8,PEN,Soles,2025-04-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-200393-22,ocds-dgv273-seacev3-2025-200393-22-2025-05-30T10:15:25.545993-05:00,1111373-10024119217,125936.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-1110719,ocds-dgv273-seacev3-1110719-2025-05-30T10:15:24.900664-05:00,1110719-1673375,118000.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-838-30,ocds-dgv273-seacev3-2025-838-30-2025-05-30T10:15:24.275504-05:00,1111010-20600111150,84085.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1897-69,ocds-dgv273-seacev3-2025-1897-69-2025-05-30T10:15:23.874167-05:00,1107709-1670379,343617.0,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-1108495,ocds-dgv273-seacev3-1108495-2025-05-30T10:15:23.806043-05:00,1108495-20605557814,295162.13,PEN,Soles,2025-04-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-34-134,ocds-dgv273-seacev3-2025-34-134-2025-05-30T10:15:23.585812-05:00,1106887-20602629806,143550.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-1565-2,ocds-dgv273-seacev3-2025-1565-2-2025-05-30T10:15:23.453359-05:00,1114128-1676951,241233.3,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-10395-10,ocds-dgv273-seacev3-2025-10395-10-2025-05-30T10:15:22.974078-05:00,1108931-20498475052,127451.21,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-1114602,ocds-dgv273-seacev3-1114602-2025-05-30T10:15:22.862547-05:00,1114602-1671571,7056407.22,PEN,Soles,2025-04-23T00:00:00-05:00
ocds-dgv273-seacev3-1114539,ocds-dgv273-seacev3-1114539-2025-05-30T10:15:21.908727-05:00,1114539-10333448535,324000.0,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-205867-6,ocds-dgv273-seacev3-2025-205867-6-2025-05-30T10:15:21.449709-05:00,1112172-20610582053,159500.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-10482-33,ocds-dgv273-seacev3-2025-10482-33-2025-05-30T10:15:21.310159-05:00,1112887-20553853355,56918.04,PEN,Soles,2025-05-13T00:00:00-05:00
ocds-dgv273-seacev3-1108474,ocds-dgv273-seacev3-1108474-2025-05-30T10:15:16.115629-05:00,1108474-1667998,373195.89,PEN,Soles,2025-04-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-692-4,ocds-dgv273-seacev3-2025-692-4-2025-05-30T10:15:16.077553-05:00,1104112-1666309,605496.39,PEN,Soles,2025-04-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-33-49,ocds-dgv273-seacev3-2025-33-49-2025-05-30T10:15:15.913217-05:00,1108935-10430656649,197857.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-10247-312,ocds-dgv273-seacev3-2025-10247-312-2025-05-30T10:15:15.533940-05:00,1108065-1674647,475990.8,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-10461-41,ocds-dgv273-seacev3-2025-10461-41-2025-05-30T10:15:15.094080-05:00,1107156-1674189,150000.0,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-1115519,ocds-dgv273-seacev3-1115519-2025-05-30T10:15:15.050100-05:00,1115519-20527637628,57304.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-1117503,ocds-dgv273-seacev3-1117503-2025-05-30T10:15:14.905977-05:00,1117503-1681842,73839.5,PEN,Soles,2025-05-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-10614-47,ocds-dgv273-seacev3-2025-10614-47-2025-05-30T10:15:14.512317-05:00,1111264-20541413511,100000.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-200340-24,ocds-dgv273-seacev3-2025-200340-24-2025-05-30T10:15:14.382143-05:00,1107390-20554146881,91960.18,PEN,Soles,2025-04-25T00:00:00-05:00
ocds-dgv273-seacev3-1114744,ocds-dgv273-seacev3-1114744-2025-05-30T10:15:14.042715-05:00,1114744-10239726394,780000.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1874-8,ocds-dgv273-seacev3-2025-1874-8-2025-05-30T10:15:14.020597-05:00,1106676-10423413471,388092.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-517-2,ocds-dgv273-seacev3-2025-517-2-2025-05-30T10:15:13.974476-05:00,1111431-10284538787,200000.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1111009,ocds-dgv273-seacev3-1111009-2025-05-30T10:15:13.738623-05:00,1111009-20603251637,36900.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-10574-3,ocds-dgv273-seacev3-2025-10574-3-2025-05-30T10:15:12.679569-05:00,1110449-20559146057,79050.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-200269-12,ocds-dgv273-seacev3-2025-200269-12-2025-05-30T10:15:12.508866-05:00,1108868-20512976795,317672.5,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-1105893,ocds-dgv273-seacev3-1105893-2025-05-30T10:15:12.327279-05:00,1105893-20137323967,78750.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-1109910,ocds-dgv273-seacev3-1109910-2025-05-30T10:15:12.175245-05:00,1109910-20605529071,79853.0,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-119558-17,ocds-dgv273-seacev3-2025-119558-17-2025-05-30T10:15:12.157879-05:00,1109015-20606588071,94860.0,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1615-2,ocds-dgv273-seacev3-2025-1615-2-2025-05-30T10:15:11.481252-05:00,1112828-20514345440,138844.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1956-7,ocds-dgv273-seacev3-2025-1956-7-2025-05-30T10:15:11.284121-05:00,1104781-20137323967,368980.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-1111513,ocds-dgv273-seacev3-1111513-2025-05-30T10:15:11.236016-05:00,1111513-10463049781,60000.0,PEN,Soles,2025-05-12T00:00:00-05:00
ocds-dgv273-seacev3-1113184,ocds-dgv273-seacev3-1113184-2025-05-30T10:15:03.710128-05:00,1113184-1676331,3931423.59,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-10248-149,ocds-dgv273-seacev3-2025-10248-149-2025-05-30T10:15:03.692589-05:00,1108667-20521684497,66990.9,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-397-54,ocds-dgv273-seacev3-2025-397-54-2025-05-30T10:15:03.678300-05:00,1111033-20100077044,90688.58,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1946-5,ocds-dgv273-seacev3-2025-1946-5-2025-05-30T10:15:03.661842-05:00,1110901-20601726174,284459.01,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1003011158-53,ocds-dgv273-seacev3-2025-1003011158-53-2025-05-30T10:15:03.548720-05:00,1113673-20604070661,234270.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-213-1,ocds-dgv273-seacev3-2025-213-1-2025-05-30T10:15:03.309747-05:00,1108956-20530880746,114623.0,PEN,Soles,2025-05-19T00:00:00-05:00
ocds-dgv273-seacev3-1108284,ocds-dgv273-seacev3-1108284-2025-05-30T10:15:03.160706-05:00,1108284-20531678967,183298.5,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-200393-15,ocds-dgv273-seacev3-2025-200393-15-2025-05-30T10:15:03.010264-05:00,1104458-1670123,84000.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-1110891,ocds-dgv273-seacev3-1110891-2025-05-30T10:15:01.884812-05:00,1110891-10095307553,70000.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-843-5,ocds-dgv273-seacev3-2025-843-5-2025-05-30T10:15:01.867726-05:00,1108769-20564428478,59829.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-1108116,ocds-dgv273-seacev3-1108116-2025-05-30T10:15:01.693366-05:00,1108116-20440302689,718218.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1169-2,ocds-dgv273-seacev3-2025-1169-2-2025-05-30T10:15:01.513837-05:00,1111692-20486743302,117630.83,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-1628-30,ocds-dgv273-seacev3-2025-1628-30-2025-05-30T10:15:01.497223-05:00,1109338-1685545,903312.0,PEN,Soles,2025-05-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-10451-2,ocds-dgv273-seacev3-2025-10451-2-2025-05-30T10:15:00.907295-05:00,1111607-20166103054,85370.84,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-2406-264,ocds-dgv273-seacev3-2025-2406-264-2025-05-30T10:15:00.606142-05:00,1113699-1677935,448698.36,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-10046-10,ocds-dgv273-seacev3-2025-10046-10-2025-05-30T10:15:00.195955-05:00,1113403-20100812542,88392.0,PEN,Soles,2025-05-05T13:07:10-05:00
ocds-dgv273-seacev3-2025-1750-1,ocds-dgv273-seacev3-2025-1750-1-2025-05-30T10:14:58.632933-05:00,1110968-20542725703,101032.8,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-1072-11,ocds-dgv273-seacev3-2025-1072-11-2025-05-30T10:14:58.138630-05:00,1106662-20506120315,429514.69,PEN,Soles,2025-04-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-1072-11,ocds-dgv273-seacev3-2025-1072-11-2025-05-30T10:14:58.138630-05:00,1106662-20604202842,154275.0,PEN,Soles,2025-04-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-987-2,ocds-dgv273-seacev3-2025-987-2-2025-05-30T10:14:53.965026-05:00,1112949-1676826,3525193.25,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1108469,ocds-dgv273-seacev3-1108469-2025-05-30T10:14:53.701012-05:00,1108469-20610379568,589972.99,PEN,Soles,2025-04-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-1956-5,ocds-dgv273-seacev3-2025-1956-5-2025-05-30T10:14:53.233893-05:00,1104750-20137323967,109060.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-10434-37,ocds-dgv273-seacev3-2025-10434-37-2025-05-30T10:14:52.994708-05:00,1110908-20601878420,256130.0,PEN,Soles,2025-05-12T00:00:00-05:00
ocds-dgv273-seacev3-1111423,ocds-dgv273-seacev3-1111423-2025-05-30T10:14:52.774145-05:00,1111423-10457964973,104500.0,PEN,Soles,2025-05-09T00:00:00-05:00
ocds-dgv273-seacev3-2025-1986-1,ocds-dgv273-seacev3-2025-1986-1-2025-05-30T10:14:52.427990-05:00,1110865-20100148162,410492.24,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1558-1,ocds-dgv273-seacev3-2025-1558-1-2025-05-30T10:14:52.386955-05:00,1107640-20600984838,106436.7,PEN,Soles,2025-04-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-200345-12,ocds-dgv273-seacev3-2025-200345-12-2025-05-30T10:14:52.302385-05:00,1111970-20611869364,130111.4,PEN,Soles,2025-05-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-1191-29,ocds-dgv273-seacev3-2025-1191-29-2025-05-30T10:14:52.019070-05:00,1107564-20610624716,1148910.0,PEN,Soles,2025-04-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1155-70,ocds-dgv273-seacev3-2025-1155-70-2025-05-30T10:14:51.862730-05:00,1108803-20568819056,58000.0,PEN,Soles,2025-05-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-742-158,ocds-dgv273-seacev3-2025-742-158-2025-05-30T10:14:51.761088-05:00,1110997-20605139028,298900.0,PEN,Soles,2025-05-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-1628-29,ocds-dgv273-seacev3-2025-1628-29-2025-05-30T10:14:51.283519-05:00,1108944-20610633570,1600000.0,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-10248-173,ocds-dgv273-seacev3-2025-10248-173-2025-05-30T10:14:50.620679-05:00,1106322-20374019865,63490.0,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-1298-1,ocds-dgv273-seacev3-2025-1298-1-2025-05-30T10:14:50.033107-05:00,1114215-20480654731,220668.0,PEN,Soles,2025-04-29T12:24:48-05:00
ocds-dgv273-seacev3-2025-777-8,ocds-dgv273-seacev3-2025-777-8-2025-05-30T10:14:49.852093-05:00,1113318-20489986311,292500.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1565-3,ocds-dgv273-seacev3-2025-1565-3-2025-05-30T10:14:49.696259-05:00,1114608-10445794801,110000.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-1956-8,ocds-dgv273-seacev3-2025-1956-8-2025-05-30T10:14:48.523314-05:00,1104964-20137323967,371322.0,PEN,Soles,2025-05-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-642-5,ocds-dgv273-seacev3-2025-642-5-2025-05-30T10:14:47.986241-05:00,1106522-1668942,135000.0,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-1114966,ocds-dgv273-seacev3-1114966-2025-05-29T14:50:26.468684-05:00,1114966-1678153,47144.0,PEN,Soles,2025-05-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1541-16,ocds-dgv273-seacev3-2025-1541-16-2025-05-29T14:50:26.300043-05:00,1113793-20449458436,82410.3,PEN,Soles,2025-04-29T00:00:00-05:00
ocds-dgv273-seacev3-2025-200125-2,ocds-dgv273-seacev3-2025-200125-2-2025-05-29T14:50:26.229492-05:00,1113471-20563979144,74100.0,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-312-1,ocds-dgv273-seacev3-2025-312-1-2025-05-29T14:50:25.863820-05:00,1112156-1676750,534444.83,PEN,Soles,2025-05-07T00:00:00-05:00
