Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-2025-581-2,ocds-dgv273-seacev3-2025-581-2-2025-03-14T10:16:42.302852-05:00,1088625-20574627011,164220.0,PEN,Soles,2025-02-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-1217-6,ocds-dgv273-seacev3-2025-1217-6-2025-03-14T10:16:36.473131-05:00,1088080-10190279729,125312.0,PEN,Soles,2025-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1090845,ocds-dgv273-seacev3-1090845-2025-03-14T10:16:35.913947-05:00,1090845-20613003747,165000.0,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1090677,ocds-dgv273-seacev3-1090677-2025-03-14T10:16:35.749410-05:00,1090677-10473348701,99800.0,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1092673,ocds-dgv273-seacev3-1092673-2025-03-14T10:16:34.100980-05:00,1092673-20377339461,98000.0,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1090173,ocds-dgv273-seacev3-1090173-2025-03-14T10:16:33.775742-05:00,1090173-99000010991,102775.0,USD,Dólar Norteamericano,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-200033-11,ocds-dgv273-seacev3-2025-200033-11-2025-03-14T10:16:33.570762-05:00,1091992-20606810998,197418.0,PEN,Soles,2025-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1093166,ocds-dgv273-seacev3-1093166-2025-03-14T10:16:32.402440-05:00,1093166-10028369196,180000.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1555-5,ocds-dgv273-seacev3-2025-1555-5-2025-03-14T10:16:32.029095-05:00,1088504-10046239470,65000.0,PEN,Soles,2025-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-553-2,ocds-dgv273-seacev3-2025-553-2-2025-03-14T10:16:31.748189-05:00,1092589-20544585097,61917.8,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-1173-1,ocds-dgv273-seacev3-2025-1173-1-2025-03-14T10:16:31.733501-05:00,1091832-20606887311,104700.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-461-15,ocds-dgv273-seacev3-2025-461-15-2025-03-14T10:16:30.777934-05:00,1092373-20612304859,347000.0,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-465-4,ocds-dgv273-seacev3-2025-465-4-2025-03-14T10:16:30.623514-05:00,1087783-20455005869,82350.0,PEN,Nuevos Soles,2025-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-45-39,ocds-dgv273-seacev3-2025-45-39-2025-03-14T10:16:29.390021-05:00,1087841-20511037001,190200.0,PEN,Soles,2025-02-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-57,ocds-dgv273-seacev3-2025-1952-57-2025-03-14T10:16:25.421925-05:00,1095731-10100197320,27000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-57,ocds-dgv273-seacev3-2025-1952-57-2025-03-14T10:16:25.421925-05:00,1095731-10267089022,27000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-57,ocds-dgv273-seacev3-2025-1952-57-2025-03-14T10:16:25.421925-05:00,1095731-10400689259,27000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-57,ocds-dgv273-seacev3-2025-1952-57-2025-03-14T10:16:25.421925-05:00,1095731-10442560043,27000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-57,ocds-dgv273-seacev3-2025-1952-57-2025-03-14T10:16:25.421925-05:00,1095731-10443218233,27000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-57,ocds-dgv273-seacev3-2025-1952-57-2025-03-14T10:16:25.421925-05:00,1095731-10463074157,27000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-911-2,ocds-dgv273-seacev3-2025-911-2-2025-03-14T10:16:25.333446-05:00,1087399-20568024878,147312.0,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-911-2,ocds-dgv273-seacev3-2025-911-2-2025-03-14T10:16:25.333446-05:00,1087399-20610615750,246470.4,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-1090336,ocds-dgv273-seacev3-1090336-2025-03-14T10:16:24.998327-05:00,1090336-1647450,143380.81,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-545-2,ocds-dgv273-seacev3-2025-545-2-2025-03-14T10:16:23.538739-05:00,1089023-20574627011,74645.0,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1093985,ocds-dgv273-seacev3-1093985-2025-03-14T10:16:22.802452-05:00,1093985-20448592546,80136.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1045-6,ocds-dgv273-seacev3-2025-1045-6-2025-03-14T10:16:22.722564-05:00,1089826-20601021642,426065.1,PEN,Soles,2025-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2025-1841-11,ocds-dgv273-seacev3-2025-1841-11-2025-03-14T10:16:21.308459-05:00,1088342-20610316922,50220.0,PEN,Soles,2025-02-17T00:00:00-05:00
ocds-dgv273-seacev3-1093743,ocds-dgv273-seacev3-1093743-2025-03-14T10:16:20.233521-05:00,1093743-20601568994,50400.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-1094010,ocds-dgv273-seacev3-1094010-2025-03-14T10:16:19.879380-05:00,1094010-20455403759,246787.2,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-1094010,ocds-dgv273-seacev3-1094010-2025-03-14T10:16:19.879380-05:00,1094010-20455679231,200755.97,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1417-6,ocds-dgv273-seacev3-2025-1417-6-2025-03-14T10:16:19.789229-05:00,1089282-20608215949,178358.4,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1089493,ocds-dgv273-seacev3-1089493-2025-03-14T10:16:19.591135-05:00,1089493-20530931596,51700.0,PEN,Soles,2025-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2025-10247-234,ocds-dgv273-seacev3-2025-10247-234-2025-03-14T10:16:19.554251-05:00,1088108-1644811,136944.76,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-10247-234,ocds-dgv273-seacev3-2025-10247-234-2025-03-14T10:16:19.554251-05:00,1088108-20517204073,186049.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-10247-234,ocds-dgv273-seacev3-2025-10247-234-2025-03-14T10:16:19.554251-05:00,1088108-20544168062,86575.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-10403-39,ocds-dgv273-seacev3-2025-10403-39-2025-03-14T10:16:19.490402-05:00,1088797-20600962796,189550.0,PEN,Soles,2025-02-19T19:08:26-05:00
ocds-dgv273-seacev3-1092146,ocds-dgv273-seacev3-1092146-2025-03-14T10:16:14.448902-05:00,1092146-10286010666,68400.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-1496-7,ocds-dgv273-seacev3-2025-1496-7-2025-03-14T10:16:13.985122-05:00,1087898-1645362,267000.0,PEN,Soles,2025-02-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-1747-1,ocds-dgv273-seacev3-2025-1747-1-2025-03-14T10:16:13.106495-05:00,1091062-10018633634,297850.0,PEN,Soles,2025-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2025-150270-21,ocds-dgv273-seacev3-2025-150270-21-2025-03-14T10:16:12.791339-05:00,1092077-20612820172,351900.0,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1090054,ocds-dgv273-seacev3-1090054-2025-03-14T10:16:12.339071-05:00,1090054-20612506486,70100.0,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-1090187,ocds-dgv273-seacev3-1090187-2025-03-14T10:16:12.173617-05:00,1090187-99000010991,94569.0,USD,Dólar Norteamericano,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-374-11,ocds-dgv273-seacev3-2025-374-11-2025-03-14T10:16:12.125161-05:00,1089872-20607510092,91958.74,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-1284-2,ocds-dgv273-seacev3-2025-1284-2-2025-03-14T10:16:11.836093-05:00,1087988-1645102,71268.89,PEN,Soles,2025-02-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-1284-2,ocds-dgv273-seacev3-2025-1284-2-2025-03-14T10:16:11.836093-05:00,1087988-20608188020,59192.0,PEN,Soles,2025-02-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-1417-5,ocds-dgv273-seacev3-2025-1417-5-2025-03-14T10:16:11.765747-05:00,1089669-20608215949,97286.4,PEN,Soles,2025-02-21T17:43:47-05:00
ocds-dgv273-seacev3-1094505,ocds-dgv273-seacev3-1094505-2025-03-14T10:16:11.693020-05:00,1094505-10099354084,68125.0,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-557-2,ocds-dgv273-seacev3-2025-557-2-2025-03-14T10:16:11.406693-05:00,1091033-20534523964,83235.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1633-7,ocds-dgv273-seacev3-2025-1633-7-2025-03-14T10:16:10.851576-05:00,1089290-10182066678,479611.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-704-1,ocds-dgv273-seacev3-2025-704-1-2025-03-14T10:16:10.732947-05:00,1088757-10278514876,490600.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-1088540,ocds-dgv273-seacev3-1088540-2025-03-14T10:16:10.528835-05:00,1088540-1645442,303175.28,PEN,Soles,2025-02-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-1995-43,ocds-dgv273-seacev3-2025-1995-43-2025-03-14T10:16:09.470562-05:00,1090432-20100041953,166760.0,PEN,Soles,2025-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-911-3,ocds-dgv273-seacev3-2025-911-3-2025-03-14T10:16:09.364501-05:00,1093291-10201210491,112114.89,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1090120,ocds-dgv273-seacev3-1090120-2025-03-14T10:16:08.465577-05:00,1090120-20612482340,60268.5,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-551-3,ocds-dgv273-seacev3-2025-551-3-2025-03-14T10:16:07.620834-05:00,1090485-10282185356,42682.5,PEN,Soles,2025-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2025-36831-10,ocds-dgv273-seacev3-2025-36831-10-2025-03-14T10:16:02.904143-05:00,1090036-10416896149,72000.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-1092081,ocds-dgv273-seacev3-1092081-2025-03-14T10:16:02.718264-05:00,1092081-20610360441,47090.0,PEN,Soles,2025-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1092436,ocds-dgv273-seacev3-1092436-2025-03-14T10:16:01.385210-05:00,1092436-20603106564,364650.94,PEN,Soles,2025-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-1947-182,ocds-dgv273-seacev3-2025-1947-182-2025-03-14T10:16:01.133873-05:00,1093010-L0000006233,120000.0,USD,Dólar Norteamericano,2025-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1093981,ocds-dgv273-seacev3-1093981-2025-03-14T10:16:01.069355-05:00,1093981-20101354602,1532230.0,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1093981,ocds-dgv273-seacev3-1093981-2025-03-14T10:16:01.069355-05:00,1093981-20508027100,1087490.4,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-200062-1,ocds-dgv273-seacev3-2025-200062-1-2025-03-14T10:16:00.305517-05:00,1088544-20535105236,304000.0,PEN,Soles,2025-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2025-545-1,ocds-dgv273-seacev3-2025-545-1-2025-03-14T10:15:59.030602-05:00,1089085-20574627011,74140.0,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1094476,ocds-dgv273-seacev3-1094476-2025-03-14T10:15:57.911040-05:00,1094476-20612132934,80130.0,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-64,ocds-dgv273-seacev3-2025-1952-64-2025-03-13T10:16:01.401228-05:00,1096047-10408439227,36000.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-802-5,ocds-dgv273-seacev3-2025-802-5-2025-03-13T10:15:58.723059-05:00,1091926-20609994992,48500.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-123705-1,ocds-dgv273-seacev3-2025-123705-1-2025-03-13T10:15:57.979638-05:00,1088401-10448772204,57659.45,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-59,ocds-dgv273-seacev3-2025-1952-59-2025-03-13T10:15:55.316650-05:00,1095419-10434974921,25500.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1087973,ocds-dgv273-seacev3-1087973-2025-03-13T10:15:55.031873-05:00,1087973-10434928881,190259.14,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-1091484,ocds-dgv273-seacev3-1091484-2025-03-13T10:15:54.986853-05:00,1091484-10434719378,60000.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-1089126,ocds-dgv273-seacev3-1089126-2025-03-13T10:15:54.165398-05:00,1089126-20600736923,85183.8,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-36831-4,ocds-dgv273-seacev3-2025-36831-4-2025-03-13T10:15:53.444850-05:00,1089700-10416896149,78000.0,PEN,Soles,2025-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1092079,ocds-dgv273-seacev3-1092079-2025-03-13T10:15:53.302932-05:00,1092079-20454533080,290656.0,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-10197-8,ocds-dgv273-seacev3-2025-10197-8-2025-03-13T10:15:52.374608-05:00,1091198-20611011181,230770.0,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-10364-2,ocds-dgv273-seacev3-2025-10364-2-2025-03-13T10:15:51.336648-05:00,1086318-20601797471,384600.0,PEN,Soles,2025-02-12T00:00:00-05:00
ocds-dgv273-seacev3-1093505,ocds-dgv273-seacev3-1093505-2025-03-13T10:15:45.571367-05:00,1093505-20566119324,59013.92,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-1090434,ocds-dgv273-seacev3-1090434-2025-03-13T10:15:45.529691-05:00,1090434-20558109077,66080.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-1090391,ocds-dgv273-seacev3-1090391-2025-03-13T10:15:45.328276-05:00,1090391-10449560227,40000.0,PEN,Soles,2025-02-25T15:35:24-05:00
ocds-dgv273-seacev3-1093385,ocds-dgv273-seacev3-1093385-2025-03-13T10:15:44.877802-05:00,1093385-20605141723,157675.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1091974,ocds-dgv273-seacev3-1091974-2025-03-13T10:15:44.468422-05:00,1091974-10283044993,64188.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-855-2,ocds-dgv273-seacev3-2025-855-2-2025-03-13T10:15:43.775798-05:00,1088982-10488019258,109000.0,PEN,Soles,2025-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-200223-12,ocds-dgv273-seacev3-2025-200223-12-2025-03-13T10:15:43.750431-05:00,1092060-10000990235,80000.0,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1092766,ocds-dgv273-seacev3-1092766-2025-03-13T10:15:42.753410-05:00,1092766-20609152801,46400.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-1094053,ocds-dgv273-seacev3-1094053-2025-03-13T10:15:41.495249-05:00,1094053-10001911193,79854.1,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-149387-10,ocds-dgv273-seacev3-2025-149387-10-2025-03-13T10:15:40.800537-05:00,1089551-20606931442,581330.0,PEN,Soles,2025-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-1333-1,ocds-dgv273-seacev3-2025-1333-1-2025-03-13T10:15:40.483384-05:00,1089109-20606962071,186419.86,PEN,Soles,2025-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-62,ocds-dgv273-seacev3-2025-1952-62-2025-03-13T10:15:40.332858-05:00,1095521-10462862011,25500.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-1786-3,ocds-dgv273-seacev3-2025-1786-3-2025-03-13T10:15:34.031881-05:00,1090978-20610519106,92333.55,PEN,Soles,2025-02-27T18:25:32-05:00
ocds-dgv273-seacev3-1092185,ocds-dgv273-seacev3-1092185-2025-03-13T10:15:33.871376-05:00,1092185-20467305931,297360.0,PEN,Soles,2025-02-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-10581-1,ocds-dgv273-seacev3-2025-10581-1-2025-03-13T10:15:30.507780-05:00,1088571-20172849327,76696.95,PEN,Soles,2025-02-17T17:23:08-05:00
ocds-dgv273-seacev3-2025-1952-61,ocds-dgv273-seacev3-2025-1952-61-2025-03-13T10:15:30.307764-05:00,1095497-10436011682,25500.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-1216-1,ocds-dgv273-seacev3-2025-1216-1-2025-03-13T10:15:28.334199-05:00,1089436-20602804730,91200.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-1773-2,ocds-dgv273-seacev3-2025-1773-2-2025-03-13T10:15:22.490153-05:00,1089367-20602274889,190000.0,PEN,Soles,2025-02-21T11:25:03-05:00
ocds-dgv273-seacev3-2025-1952-60,ocds-dgv273-seacev3-2025-1952-60-2025-03-13T10:15:21.989117-05:00,1095454-10472618593,25500.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1093369,ocds-dgv273-seacev3-1093369-2025-03-13T10:15:21.744424-05:00,1093369-20521606003,57232.86,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-1003002423-4,ocds-dgv273-seacev3-2025-1003002423-4-2025-03-13T10:15:21.353172-05:00,1092561-1649767,66712.65,PEN,Soles,2025-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1093723,ocds-dgv273-seacev3-1093723-2025-03-13T10:15:19.199615-05:00,1093723-10400710533,80100.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1694-5,ocds-dgv273-seacev3-2025-1694-5-2025-03-13T10:15:18.222884-05:00,1089604-20600852346,95375.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-10368-20,ocds-dgv273-seacev3-2025-10368-20-2025-03-13T10:15:18.067342-05:00,1088691-20450269736,139590.0,PEN,Soles,2025-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1090886,ocds-dgv273-seacev3-1090886-2025-03-13T10:15:17.811595-05:00,1090886-20100057523,120600.0,PEN,Soles,2025-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1092304,ocds-dgv273-seacev3-1092304-2025-03-13T10:15:16.905548-05:00,1092304-20601359180,78520.0,PEN,Soles,2025-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-802-4,ocds-dgv273-seacev3-2025-802-4-2025-03-13T10:15:13.123923-05:00,1091907-20511037001,94080.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-253-1,ocds-dgv273-seacev3-2025-253-1-2025-03-13T10:15:12.379973-05:00,1087821-20282738946,98000.0,PEN,Soles,2025-02-13T00:00:00-05:00
ocds-dgv273-seacev3-1090998,ocds-dgv273-seacev3-1090998-2025-03-13T10:15:12.259959-05:00,1090998-20613572903,155629.32,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1093876,ocds-dgv273-seacev3-1093876-2025-03-13T10:15:12.105718-05:00,1093876-20601146925,448014.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-1092860,ocds-dgv273-seacev3-1092860-2025-03-13T10:15:12.091490-05:00,1092860-20609152801,51600.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1890-13,ocds-dgv273-seacev3-2025-1890-13-2025-03-13T10:15:11.615312-05:00,1090974-20134502003,55426.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-893-2,ocds-dgv273-seacev3-2025-893-2-2025-03-13T10:15:11.299784-05:00,1091000-20610601929,81800.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1089654,ocds-dgv273-seacev3-1089654-2025-03-13T10:15:11.245118-05:00,1089654-20517430596,2649999.63,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-200575-3,ocds-dgv273-seacev3-2025-200575-3-2025-03-13T10:15:10.749548-05:00,1091314-1648478,190440.35,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1850-9,ocds-dgv273-seacev3-2025-1850-9-2025-03-13T10:15:10.458134-05:00,1092031-20511037001,158696.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1090933,ocds-dgv273-seacev3-1090933-2025-03-13T10:15:10.427571-05:00,1090933-20609854759,1706000.0,PEN,Soles,2025-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-989-4,ocds-dgv273-seacev3-2025-989-4-2025-03-13T10:15:08.324894-05:00,1091310-10425797510,126800.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-63,ocds-dgv273-seacev3-2025-1952-63-2025-03-13T10:15:08.067661-05:00,1095542-10446685550,25500.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1092430,ocds-dgv273-seacev3-1092430-2025-03-13T10:15:07.919883-05:00,1092430-20108629909,310250.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-821-20,ocds-dgv273-seacev3-2025-821-20-2025-03-13T10:15:06.921478-05:00,1089608-20600871723,59040.0,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-10403-16,ocds-dgv273-seacev3-2025-10403-16-2025-03-13T10:15:06.551287-05:00,1089284-10444256279,187999.0,PEN,Soles,2025-02-19T18:49:35-05:00
ocds-dgv273-seacev3-1093785,ocds-dgv273-seacev3-1093785-2025-03-13T10:15:06.496105-05:00,1093785-20574663246,45200.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1093009,ocds-dgv273-seacev3-1093009-2025-03-13T10:15:05.416186-05:00,1093009-1651149,48105.32,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-849-2,ocds-dgv273-seacev3-2025-849-2-2025-03-13T10:15:01.093521-05:00,1089954-20601066034,84360.0,PEN,Soles,2025-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1091989,ocds-dgv273-seacev3-1091989-2025-03-13T10:14:59.121072-05:00,1091989-20610459651,80177.5,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-1092718,ocds-dgv273-seacev3-1092718-2025-03-13T10:14:59.044322-05:00,1092718-10722618349,78500.0,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-684-9,ocds-dgv273-seacev3-2025-684-9-2025-03-13T10:14:58.846446-05:00,1091892-1651134,185938.39,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1173-2,ocds-dgv273-seacev3-2025-1173-2-2025-03-13T10:14:58.363893-05:00,1091833-20608652940,150000.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-149387-8,ocds-dgv273-seacev3-2025-149387-8-2025-03-13T10:14:58.284381-05:00,1089563-20603782756,79350.0,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-48-46,ocds-dgv273-seacev3-2025-48-46-2025-03-13T10:14:55.833144-05:00,1089530-10030867667,3245000.0,PEN,Soles,2025-02-26T18:32:14-05:00
ocds-dgv273-seacev3-1091852,ocds-dgv273-seacev3-1091852-2025-03-12T10:14:19.592061-05:00,1091852-20604009856,438610.27,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-1555-6,ocds-dgv273-seacev3-2025-1555-6-2025-03-12T10:14:19.561853-05:00,1088070-20600111150,145275.0,PEN,Soles,2025-02-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-488-1,ocds-dgv273-seacev3-2025-488-1-2025-03-12T10:14:19.152985-05:00,1088904-20607300641,88000.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-1089646,ocds-dgv273-seacev3-1089646-2025-03-12T10:14:17.323189-05:00,1089646-20609481804,278645.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-10424-14,ocds-dgv273-seacev3-2025-10424-14-2025-03-12T10:14:16.756897-05:00,1087951-20608780867,199920.0,PEN,Soles,2025-02-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-10554-3,ocds-dgv273-seacev3-2025-10554-3-2025-03-12T10:14:15.236429-05:00,1089179-10030867667,88500.0,PEN,Soles,2025-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-51-92,ocds-dgv273-seacev3-2025-51-92-2025-03-12T10:14:14.994923-05:00,1088296-20604968772,224218.8,PEN,Soles,2025-02-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-371-26,ocds-dgv273-seacev3-2025-371-26-2025-03-12T10:14:14.770011-05:00,1087744-20511037001,59000.0,PEN,Soles,2025-02-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1156-1,ocds-dgv273-seacev3-2025-1156-1-2025-03-12T10:14:14.355352-05:00,1088324-20486760819,95710.39,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-236579-17,ocds-dgv273-seacev3-2025-236579-17-2025-03-12T10:14:13.595776-05:00,1093607-10740655685,60000.0,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-794-1,ocds-dgv273-seacev3-2025-794-1-2025-03-12T10:14:13.376461-05:00,1089494-20528037055,187681.22,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-800-1,ocds-dgv273-seacev3-2025-800-1-2025-03-12T10:14:07.573598-05:00,1089688-20611277751,176206.8,PEN,Soles,2025-03-03T00:00:00-05:00
